record_uid,site_id,geographic_region,site_type,site_type_label,date_collected,survey_year,latitude,longitude,depth_m_abs,coral_reef_present,pavement_present,rhodolith_present,sand_present,hard_coral_present,soft_coral_present,macroalgae_present,sponge_present,seagrass_present,artificial_present,unknown_present,qa_status,qa_reason,url_link
REC1164,GV2016_548,"St. Thomas, USVI",GV,Ground Validation,2016-09-09,2016,18.22385555,-64.8274064,47.762,0,0,1,0,0,0,1,0,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2016_548.mp4
REC1165,GV2016_549,"St. Thomas, USVI",GV,Ground Validation,2016-08-27,2016,18.22827616,-65.05741008,35.868,1,0,0,0,1,0,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2016_549.mp4
REC1166,GV2016_550,"St. Thomas, USVI",GV,Ground Validation,2016-08-26,2016,18.21451945,-64.98994987,40.894,1,0,0,1,1,1,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2016_550.mp4
REC1167,GV2016_551,"St. John, USVI",GV,Ground Validation,2016-09-17,2016,18.2391389,-64.74292012,53.83,0,1,1,0,0,0,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2016_551.mp4
REC1168,GV2016_552,"St. Thomas, USVI",GV,Ground Validation,2016-09-13,2016,18.24723123,-64.81415683,44.645,0,0,1,1,0,0,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2016_552.mp4
REC1169,GV2016_553,"St. Thomas, USVI",GV,Ground Validation,2016-08-26,2016,18.20386187,-64.95286275,47.24,0,1,1,0,1,0,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2016_553.mp4
REC1170,GV2016_554,"St. Thomas, USVI",GV,Ground Validation,2016-08-29,2016,18.23868591,-64.85777081,40.503,0,0,1,0,0,0,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2016_554.mp4
REC1171,GV2016_555,"St. Thomas, USVI",GV,Ground Validation,2016-08-20,2016,18.28246016,-65.0886842,34.284,1,0,0,1,1,1,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2016_555.mp4
REC1172,GV2016_556,"St. John, USVI",GV,Ground Validation,2016-09-16,2016,18.19401096,-64.74833874,55.178,0,1,1,0,1,0,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2016_556.mp4
REC1173,GV2016_557,"St. John, USVI",GV,Ground Validation,2016-09-16,2016,18.19417944,-64.77995245,56.796,0,0,1,0,1,0,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2016_557.mp4
REC1174,GV2016_558,Puerto Rico,GV,Ground Validation,2016-08-21,2016,18.13164824,-65.20473534,33.407,0,1,1,0,1,0,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2016_558.mp4
REC1175,GV2016_560,"St. John, USVI",GV,Ground Validation,2016-09-11,2016,18.2688726,-64.7223786,36.505,0,1,0,0,1,0,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2016_560.mp4
REC1176,GV2016_561,"St. Thomas, USVI",GV,Ground Validation,2016-08-30,2016,18.26351455,-64.84359235,34.988,0,1,1,0,0,0,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2016_561.mp4
REC1177,GV2016_562,"St. John, USVI",GV,Ground Validation,2016-09-01,2016,18.30122657,-64.74854126,28.509,0,0,0,1,0,0,0,1,1,1,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2016_562.mp4
REC1178,GV2016_563,"St. Thomas, USVI",GV,Ground Validation,2016-08-28,2016,18.21766806,-64.91388392,43.759,1,0,0,0,1,1,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2016_563.mp4
REC1179,GV2016_564,"St. John, USVI",GV,Ground Validation,2016-09-16,2016,18.19933145,-64.80204228,55.047,0,0,1,0,1,0,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2016_564.mp4
REC1180,GV2016_565,"St. John, USVI",GV,Ground Validation,2016-09-11,2016,18.27892692,-64.75378577,33.957,0,0,0,1,0,0,0,0,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2016_565.mp4
REC1181,GV2016_566,"St. Thomas, USVI",GV,Ground Validation,2016-08-27,2016,18.25496072,-64.99332501,37.153,0,0,1,1,0,0,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2016_566.mp4
REC1182,GV2016_567,"St. Thomas, USVI",GV,Ground Validation,2016-08-27,2016,18.20131147,-65.09203975,37.674,1,0,0,0,1,0,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2016_567.mp4
REC1183,GV2016_568,"St. Thomas, USVI",GV,Ground Validation,2016-08-26,2016,18.20908003,-65.00831676,44.215,1,0,0,0,1,0,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2016_568.mp4
REC1184,GV2016_570,Puerto Rico,GV,Ground Validation,2016-08-23,2016,18.20341375,-65.15242692,39.599,1,0,0,1,1,0,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2016_570.mp4
REC1185,GV2016_571,"St. Thomas, USVI",GV,Ground Validation,2016-08-26,2016,18.20901313,-65.00254076,45.541,1,0,0,0,1,0,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2016_571.mp4
REC1186,GV2016_572,"St. John, USVI",GV,Ground Validation,2016-09-11,2016,18.29383137,-64.68505763,33.934,0,0,1,0,0,0,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2016_572.mp4
REC1187,GV2016_573,Puerto Rico,GV,Ground Validation,2016-08-23,2016,18.17785201,-65.15549914,49.654,1,0,0,1,1,0,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2016_573.mp4
REC1188,GV2016_574,"St. Thomas, USVI",GV,Ground Validation,2016-08-26,2016,18.19805007,-65.12800503,40.519,1,0,0,0,1,1,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2016_574.mp4
REC1189,GV2016_575,"St. Thomas, USVI",GV,Ground Validation,2016-08-30,2016,18.27933169,-64.82677296,21.318,0,1,0,1,0,0,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2016_575.mp4
REC1190,GV2016_576,"St. Thomas, USVI",GV,Ground Validation,2016-08-26,2016,18.18272026,-65.08926914,30.81,1,0,0,0,1,1,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2016_576.mp4
REC1191,GV2016_577,"St. John, USVI",GV,Ground Validation,2016-09-02,2016,18.29456048,-64.71132213,28.62,0,0,1,1,0,0,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2016_577.mp4
REC1192,GV2016_578,"St. Thomas, USVI",GV,Ground Validation,2016-08-25,2016,18.24006373,-65.13147759,38.754,1,0,0,0,1,1,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2016_578.mp4
REC1193,GV2016_579,Puerto Rico,GV,Ground Validation,2016-08-23,2016,18.192522,-65.14763452,43.05,1,0,0,0,1,0,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2016_579.mp4
REC1194,GV2016_580,Puerto Rico,GV,Ground Validation,2016-08-23,2016,18.1772914,-65.18293348,39.702,1,0,0,0,1,1,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2016_580.mp4
REC1195,GV2016_581,Puerto Rico,GV,Ground Validation,2016-08-22,2016,18.18151245,-65.22771455,33.579,1,0,0,0,1,1,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2016_581.mp4
REC1196,GV2016_582,Puerto Rico,GV,Ground Validation,2016-08-23,2016,18.1957867,-65.16881936,39.607,1,0,0,0,1,1,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2016_582.mp4
REC1197,GV2016_583,"St. Thomas, USVI",GV,Ground Validation,2016-09-09,2016,18.21694412,-64.82541752,52.129,0,0,1,0,0,0,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2016_583.mp4
REC1198,GV2016_584,Puerto Rico,GV,Ground Validation,2016-08-22,2016,18.17410988,-65.21521187,41.791,0,1,0,1,0,0,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2016_584.mp4
REC1199,GV2016_585,"St. Thomas, USVI",GV,Ground Validation,2016-08-25,2016,18.26547221,-65.05590341,34.611,0,0,1,1,0,0,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2016_585.mp4
REC1200,GV2016_586,"St. John, USVI",GV,Ground Validation,2016-09-11,2016,18.27694916,-64.73347601,36.487,0,0,1,1,0,0,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2016_586.mp4
REC1201,GV2016_588,"St. Thomas, USVI",GV,Ground Validation,2016-08-27,2016,18.23972399,-65.05846514,36.445,1,1,0,1,1,0,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2016_588.mp4
REC1202,GV2016_589,Puerto Rico,GV,Ground Validation,2016-08-23,2016,18.22493378,-65.1703849,37.25,1,0,0,0,1,0,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2016_589.mp4
REC1203,GV2016_590,"St. John, USVI",GV,Ground Validation,2016-09-13,2016,18.24522036,-64.78870088,45.615,0,0,1,0,0,0,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2016_590.mp4
REC1204,GV2016_591,"St. Thomas, USVI",GV,Ground Validation,2016-08-26,2016,18.18987956,-65.08446809,34.109,1,0,0,0,1,0,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2016_591.mp4
REC1205,GV2016_592,"St. Thomas, USVI",GV,Ground Validation,2016-08-26,2016,18.20176858,-65.06678831,38.773,1,0,0,0,1,1,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2016_592.mp4
REC1206,GV2016_593,Puerto Rico,GV,Ground Validation,2016-08-22,2016,18.1680291,-65.21872797,40.73,0,1,0,1,0,0,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2016_593.mp4
REC1207,GV2016_594,"St. Thomas, USVI",GV,Ground Validation,2016-08-26,2016,18.2017449,-64.92227822,52.675,0,1,1,0,1,0,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2016_594.mp4
REC1208,GV2016_595,"St. John, USVI",GV,Ground Validation,2016-09-13,2016,18.22268282,-64.80527711,51.514,0,1,1,1,1,0,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2016_595.mp4
REC1209,GV2016_596,"St. Thomas, USVI",GV,Ground Validation,2016-08-28,2016,18.18395388,-64.89475867,54.42,0,0,1,0,1,0,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2016_596.mp4
REC1210,GV2016_597,"St. Thomas, USVI",GV,Ground Validation,2016-08-30,2016,18.24612957,-64.94509808,39.698,1,0,0,1,1,1,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2016_597.mp4
REC1211,GV2016_598,"St. Thomas, USVI",GV,Ground Validation,2016-08-26,2016,18.21307843,-64.93997681,44.554,0,0,1,1,0,0,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2016_598.mp4
REC1212,GV2016_599,"St. Thomas, USVI",GV,Ground Validation,2016-09-09,2016,18.22952826,-64.83450708,45.312,0,0,1,0,0,0,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2016_599.mp4
REC1213,GV2016_600,Puerto Rico,GV,Ground Validation,2016-08-23,2016,18.17372766,-65.14250498,38.129,1,0,0,0,1,0,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2016_600.mp4
REC1214,GV2016_601,"St. Thomas, USVI",GV,Ground Validation,2016-09-13,2016,18.22045525,-64.81530008,53.304,0,1,1,0,1,0,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2016_601.mp4
REC1215,GV2016_602,"St. John, USVI",GV,Ground Validation,2016-09-12,2016,18.23589218,-64.6763688,54.814,0,1,1,0,1,0,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2016_602.mp4
REC1216,GV2016_603,"St. John, USVI",GV,Ground Validation,2016-08-31,2016,18.28765326,-64.80174767,28.35,0,0,1,1,0,0,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2016_603.mp4
REC1217,GV2016_604,"St. John, USVI",GV,Ground Validation,2016-09-16,2016,18.18645971,-64.77035119,56.233,0,1,1,0,1,0,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2016_604.mp4
REC1218,GV2016_605,"St. Thomas, USVI",GV,Ground Validation,2016-08-27,2016,18.25237081,-65.02186852,37.747,0,1,1,1,1,0,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2016_605.mp4
REC1219,GV2016_606,Puerto Rico,GV,Ground Validation,2016-08-21,2016,18.14782703,-65.25852729,23.483,0,1,0,0,1,0,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2016_606.mp4
REC1220,GV2016_607,"St. John, USVI",GV,Ground Validation,2016-09-16,2016,18.18447643,-64.7565429,55.835,0,1,1,0,1,0,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2016_607.mp4
REC1221,GV2016_608,"St. John, USVI",GV,Ground Validation,2016-09-16,2016,18.20893794,-64.77354993,55.154,0,0,1,0,0,0,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2016_608.mp4
REC1222,GV2016_609,"St. Thomas, USVI",GV,Ground Validation,2016-08-25,2016,18.24657265,-65.10522985,36.373,1,0,0,1,1,0,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2016_609.mp4
REC1223,GV2016_610,"St. Thomas, USVI",GV,Ground Validation,2016-09-09,2016,18.26100666,-64.81808898,36.649,0,0,1,1,0,0,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2016_610.mp4
REC1224,GV2016_612,"St. Thomas, USVI",GV,Ground Validation,2016-08-29,2016,18.23298764,-64.97582858,40.406,0,0,0,1,0,0,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2016_612.mp4
REC1225,GV2016_613,"St. John, USVI",GV,Ground Validation,2016-09-13,2016,18.22944714,-64.78536973,51.656,0,0,1,1,0,0,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2016_613.mp4
REC1226,GV2016_614,"St. John, USVI",GV,Ground Validation,2016-09-17,2016,18.25109993,-64.7682937,45.781,0,0,1,0,0,0,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2016_614.mp4
REC1227,GV2016_615,"St. John, USVI",GV,Ground Validation,2016-09-12,2016,18.22920408,-64.70073946,52.623,0,1,0,0,1,0,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2016_615.mp4
REC1228,GV2016_616,"St. Thomas, USVI",GV,Ground Validation,2016-08-20,2016,18.27644933,-65.13652452,25.055,1,0,0,0,1,0,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2016_616.mp4
REC1229,GV2016_617,"St. Thomas, USVI",GV,Ground Validation,2016-08-28,2016,18.18582607,-64.90524549,53.528,0,0,1,0,0,0,1,0,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2016_617.mp4
REC1230,GV2016_618,"St. Thomas, USVI",GV,Ground Validation,2016-08-30,2016,18.28513335,-64.82490902,29.537,0,0,1,1,0,0,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2016_618.mp4
REC1231,GV2016_619,"St. Thomas, USVI",GV,Ground Validation,2016-08-29,2016,18.27074282,-64.86343501,29.021,0,0,0,1,0,0,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2016_619.mp4
REC1232,GV2016_620,"St. Thomas, USVI",GV,Ground Validation,2016-08-29,2016,18.25502831,-64.86703182,38.365,0,0,1,1,0,0,1,1,0,1,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2016_620.mp4
REC1233,GV2016_621,"St. Thomas, USVI",GV,Ground Validation,2016-08-27,2016,18.27044375,-64.99114099,33.019,0,0,1,0,0,0,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2016_621.mp4
REC1234,GV2016_622,"St. Thomas, USVI",GV,Ground Validation,2016-08-29,2016,18.22225714,-64.87932106,41.548,1,0,1,1,1,0,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2016_622.mp4
REC1235,GV2016_623,"St. John, USVI",GV,Ground Validation,2016-09-11,2016,18.28047653,-64.67930538,41.625,0,0,1,1,0,0,1,0,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2016_623.mp4
REC1236,GV2016_624,"St. Thomas, USVI",GV,Ground Validation,2016-08-29,2016,18.26064908,-64.86039619,36.185,0,0,1,1,0,0,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2016_624.mp4
REC1237,GV2016_625,"St. John, USVI",GV,Ground Validation,2016-09-12,2016,18.23867658,-64.6833404,53.377,0,1,1,0,1,0,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2016_625.mp4
REC1238,GV2016_626,Puerto Rico,GV,Ground Validation,2016-08-21,2016,18.12207197,-65.20783116,37.764,0,1,0,0,1,1,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2016_626.mp4
REC1239,GV2016_627,Puerto Rico,GV,Ground Validation,2016-08-21,2016,18.13428873,-65.20973563,39.384,1,1,0,0,1,0,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2016_627.mp4
REC1240,GV2016_628,"St. John, USVI",GV,Ground Validation,2016-09-17,2016,18.23123518,-64.7445334,53.117,0,1,1,0,1,0,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2016_628.mp4
REC1241,GV2016_630,"St. Thomas, USVI",GV,Ground Validation,2016-08-26,2016,18.21875864,-65.02027079,41.999,0,0,1,1,0,0,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2016_630.mp4
REC1242,GV2016_631,"St. Thomas, USVI",GV,Ground Validation,2016-08-28,2016,18.23197128,-64.91602636,42.895,0,0,1,1,0,0,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2016_631.mp4
REC1243,GV2016_632,"St. Thomas, USVI",GV,Ground Validation,2016-09-09,2016,18.21816537,-64.82918644,54.918,0,0,1,0,0,0,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2016_632.mp4
REC1244,GV2016_633,"St. Thomas, USVI",GV,Ground Validation,2016-08-25,2016,18.24720494,-65.09658764,27.453,1,0,0,0,1,0,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2016_633.mp4
REC1245,GV2016_634,"St. Thomas, USVI",GV,Ground Validation,2016-08-30,2016,18.23509009,-64.98882385,40.506,0,0,1,1,0,0,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2016_634.mp4
REC1246,GV2016_635,"St. Thomas, USVI",GV,Ground Validation,2016-08-29,2016,18.21664374,-64.87674707,44.789,0,0,1,0,1,0,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2016_635.mp4
REC1247,GV2016_636,"St. John, USVI",GV,Ground Validation,2016-09-16,2016,18.18758568,-64.75186642,55.887,0,1,1,0,1,0,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2016_636.mp4
REC1248,GV2016_637,"St. Thomas, USVI",GV,Ground Validation,2016-08-27,2016,18.23034342,-65.03126435,39.806,0,0,1,0,0,0,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2016_637.mp4
REC1249,GV2016_638,"St. Thomas, USVI",GV,Ground Validation,2016-08-28,2016,18.25177917,-64.89061896,40.283,0,0,1,1,0,0,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2016_638.mp4
REC1250,GV2016_639,"St. Thomas, USVI",GV,Ground Validation,2016-08-30,2016,18.26259187,-64.93457714,32.85,0,1,0,1,0,0,0,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2016_639.mp4
REC1251,GV2016_642,"St. John, USVI",GV,Ground Validation,2016-09-11,2016,18.27768402,-64.70636378,34.602,0,0,1,1,0,0,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2016_642.mp4
REC1252,GV2016_643,Puerto Rico,GV,Ground Validation,2016-08-21,2016,18.15128559,-65.20420215,38.52,1,0,0,0,1,1,1,0,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2016_643.mp4
REC1253,GV2016_644,"St. John, USVI",GV,Ground Validation,2016-09-11,2016,18.28552446,-64.69216784,33.268,1,0,1,1,1,0,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2016_644.mp4
